user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
81295,2023-02-13 00:00:00,2023-01-26 00:00:00,61,DEV5328,Direct,Chrome,F,43,192.168.239.116,0
98614,2023-05-24 00:00:00,2023-07-27 03:00:00,232,DEV2487,Direct,IE,M,35,192.168.248.78,0
21111,2023-02-24 00:00:00,2023-04-28 17:00:00,478,DEV9540,SEO,Safari,M,58,192.168.178.93,0
47504,2023-06-10 00:00:00,2023-02-02 05:00:00,377,DEV8453,SEO,IE,M,35,192.168.198.68,0
11802,2023-10-12 00:00:00,2023-02-21 11:00:00,383,DEV9605,Direct,IE,M,60,192.168.13.93,0
18155,2023-07-17 00:00:00,2023-02-16 23:00:00,68,DEV8337,SEO,IE,F,35,192.168.22.79,0
83656,2023-06-08 00:00:00,2023-06-24 19:00:00,303,DEV8102,Ads,IE,F,49,192.168.87.42,0
49384,2023-03-21 00:00:00,2023-05-06 12:00:00,285,DEV2009,Ads,Safari,F,55,192.168.55.148,0
57254,2023-01-31 00:00:00,2023-06-09 01:00:00,343,DEV5382,Ads,IE,M,44,192.168.106.157,0
31918,2023-04-22 00:00:00,2023-01-16 16:00:00,285,DEV7705,SEO,Chrome,M,46,192.168.203.244,0
95981,2023-02-15 00:00:00,2023-02-11 22:00:00,449,DEV9973,Ads,Chrome,F,58,192.168.108.167,0
70713,2023-07-24 00:00:00,2023-06-04 09:00:00,366,DEV4079,Direct,Safari,M,37,192.168.93.101,1
40306,2023-02-21 00:00:00,2023-10-31 18:00:00,119,DEV5452,Direct,IE,F,52,192.168.21.129,0
26646,2023-05-18 00:00:00,2023-10-30 21:00:00,39,DEV3186,Direct,IE,M,40,192.168.150.105,0
56843,2023-03-15 00:00:00,2023-07-06 04:00:00,116,DEV6630,Ads,FireFox,F,29,192.168.214.213,1
26371,2023-02-10 00:00:00,2023-07-06 20:00:00,306,DEV5518,Ads,IE,F,52,192.168.189.29,0
87371,2023-03-18 00:00:00,2023-03-12 11:00:00,349,DEV1304,SEO,Safari,F,53,192.168.154.225,0
12049,2023-07-06 00:00:00,2023-03-28 17:00:00,336,DEV6138,Direct,Safari,M,59,192.168.202.220,0
41616,2023-02-21 00:00:00,2023-04-06 08:00:00,328,DEV4454,SEO,FireFox,M,45,192.168.36.69,1
30932,2023-03-28 00:00:00,2023-07-20 10:00:00,462,DEV7082,Ads,Chrome,M,54,192.168.15.123,0
39855,2023-04-19 00:00:00,2023-01-17 03:00:00,104,DEV6349,SEO,Safari,M,37,192.168.19.73,0
71434,2023-08-13 00:00:00,2023-04-05 09:00:00,294,DEV1850,Direct,IE,F,52,192.168.173.101,0
82694,2023-09-05 00:00:00,2023-09-29 00:00:00,216,DEV6727,SEO,IE,M,24,192.168.228.122,0
53016,2023-03-10 00:00:00,2023-09-26 01:00:00,482,DEV9686,SEO,Chrome,F,51,192.168.73.235,0
17400,2023-04-30 00:00:00,2023-02-26 08:00:00,342,DEV4555,Ads,FireFox,M,23,192.168.152.58,0
52642,2023-03-08 00:00:00,2023-04-14 22:00:00,181,DEV3674,Ads,Safari,F,36,192.168.213.159,0
25151,2023-03-02 00:00:00,2023-08-22 17:00:00,481,DEV4430,Ads,IE,F,59,192.168.144.217,0
61407,2023-07-10 00:00:00,2023-10-16 15:00:00,88,DEV8540,Ads,Chrome,M,25,192.168.207.137,0
76690,2023-07-08 00:00:00,2023-01-13 22:00:00,481,DEV4149,Direct,Chrome,M,47,192.168.144.129,0
14499,2023-05-31 00:00:00,2023-05-19 13:00:00,259,DEV4347,Direct,Chrome,F,19,192.168.65.28,0
16295,2023-10-13 00:00:00,2023-09-16 03:00:00,227,DEV4949,SEO,IE,F,33,192.168.237.122,1
69040,2023-04-06 00:00:00,2023-08-27 01:00:00,348,DEV1504,Direct,Chrome,M,63,192.168.131.29,0
22183,2023-09-20 00:00:00,2023-05-21 11:00:00,66,DEV8765,SEO,Chrome,F,41,192.168.188.185,0
39299,2023-04-07 00:00:00,2023-08-26 19:00:00,417,DEV3654,Ads,Chrome,F,42,192.168.203.161,0
22874,2023-04-23 00:00:00,2023-07-06 04:00:00,156,DEV4406,SEO,Safari,F,30,192.168.77.151,0
42711,2023-05-05 00:00:00,2023-02-10 03:00:00,243,DEV4517,SEO,IE,M,26,192.168.87.250,0
15539,2023-05-12 00:00:00,2023-03-17 14:00:00,26,DEV6412,Direct,Safari,M,47,192.168.81.24,0
63351,2023-05-01 00:00:00,2023-08-04 02:00:00,377,DEV6257,SEO,FireFox,M,26,192.168.88.104,0
71267,2023-07-16 00:00:00,2023-04-21 21:00:00,206,DEV2579,Direct,Chrome,F,57,192.168.24.219,0
58354,2023-10-21 00:00:00,2023-02-10 16:00:00,198,DEV1313,SEO,IE,F,24,192.168.157.182,0
12557,2023-05-02 00:00:00,2023-07-20 07:00:00,141,DEV5315,Direct,FireFox,M,33,192.168.88.151,0
48360,2023-10-09 00:00:00,2023-03-17 11:00:00,257,DEV3687,Ads,Safari,M,55,192.168.249.231,0
92018,2023-09-17 00:00:00,2023-11-09 20:00:00,159,DEV8310,Direct,FireFox,M,49,192.168.126.166,0
12200,2023-02-08 00:00:00,2023-09-02 07:00:00,211,DEV6523,Ads,Safari,F,46,192.168.204.1,0
78497,2023-02-23 00:00:00,2023-10-15 19:00:00,222,DEV5499,Direct,IE,M,60,192.168.161.15,1
56975,2023-06-10 00:00:00,2023-07-31 19:00:00,226,DEV5574,Ads,Safari,M,57,192.168.175.151,0
31357,2023-10-16 00:00:00,2023-08-23 04:00:00,15,DEV7865,Ads,FireFox,F,32,192.168.177.129,0
87505,2023-07-19 00:00:00,2023-04-03 20:00:00,167,DEV8727,Direct,Safari,F,28,192.168.220.38,0
12869,2023-10-03 00:00:00,2023-02-25 05:00:00,358,DEV5315,Ads,Safari,F,26,192.168.102.208,0
71135,2023-01-16 00:00:00,2023-04-09 04:00:00,84,DEV3414,SEO,FireFox,M,33,192.168.186.150,0
60108,2023-06-22 00:00:00,2023-07-15 20:00:00,404,DEV6315,SEO,FireFox,F,42,192.168.11.76,0
48467,2023-09-05 00:00:00,2023-07-18 07:00:00,260,DEV5779,Ads,Chrome,M,49,192.168.68.142,0
33328,2023-08-06 00:00:00,2023-09-13 21:00:00,313,DEV4820,Ads,FireFox,F,62,192.168.244.59,0
96831,2023-03-28 00:00:00,2023-02-25 17:00:00,55,DEV6806,Ads,Safari,F,27,192.168.63.129,0
13987,2023-03-23 00:00:00,2023-09-24 03:00:00,420,DEV2969,Direct,IE,M,27,192.168.197.63,0
68871,2023-03-03 00:00:00,2023-03-12 03:00:00,412,DEV2759,SEO,IE,M,47,192.168.163.214,0
32399,2023-10-14 00:00:00,2023-04-25 04:00:00,351,DEV4125,Ads,Chrome,M,37,192.168.12.1,0
56214,2023-02-11 00:00:00,2023-01-24 14:00:00,357,DEV7566,Ads,Safari,F,58,192.168.119.4,0
96416,2023-01-12 00:00:00,2023-11-07 05:00:00,324,DEV8865,Direct,FireFox,F,51,192.168.39.207,0
80271,2023-08-22 00:00:00,2023-03-28 20:00:00,389,DEV3281,SEO,Safari,F,18,192.168.191.38,0
54064,2023-05-11 00:00:00,2023-08-28 15:00:00,461,DEV6229,Ads,FireFox,M,49,192.168.162.184,0
80091,2023-04-25 00:00:00,2023-06-26 13:00:00,238,DEV2123,SEO,FireFox,M,57,192.168.40.172,0
50818,2023-08-06 00:00:00,2023-03-17 13:00:00,191,DEV6831,Direct,FireFox,F,48,192.168.161.146,0
55525,2023-05-17 00:00:00,2023-02-11 15:00:00,92,DEV2234,SEO,Chrome,F,28,192.168.234.125,0
29830,2023-04-16 00:00:00,2023-04-16 21:00:00,154,DEV7876,Ads,FireFox,F,58,192.168.217.41,0
27429,2023-06-28 00:00:00,2023-03-09 23:00:00,59,DEV8570,Ads,Safari,F,36,192.168.106.16,0
16893,2023-01-16 00:00:00,2023-04-24 03:00:00,433,DEV6956,SEO,Chrome,M,24,192.168.112.34,0
89909,2023-08-30 00:00:00,2023-05-24 10:00:00,109,DEV1674,Direct,Chrome,M,46,192.168.203.162,0
57333,2023-08-14 00:00:00,2023-08-15 18:00:00,352,DEV6513,Direct,IE,F,59,192.168.100.5,0
13436,2023-08-30 00:00:00,2023-03-18 18:00:00,379,DEV3305,Direct,Chrome,M,55,192.168.179.73,0
84290,2023-05-21 00:00:00,2023-07-07 07:00:00,229,DEV2268,Direct,Safari,M,53,192.168.42.150,0
86213,2023-07-18 00:00:00,2023-09-14 09:00:00,148,DEV6097,Ads,IE,F,50,192.168.210.115,0
15895,2023-04-22 00:00:00,2023-10-31 04:00:00,387,DEV4221,SEO,FireFox,F,53,192.168.170.180,0
29738,2023-05-07 00:00:00,2023-09-02 15:00:00,23,DEV5719,Ads,IE,F,43,192.168.71.72,0
40746,2023-01-21 00:00:00,2023-05-21 02:00:00,22,DEV5194,SEO,Chrome,M,46,192.168.194.96,0
59377,2023-05-27 00:00:00,2023-05-02 09:00:00,353,DEV2249,SEO,FireFox,M,46,192.168.193.161,0
58404,2023-03-30 00:00:00,2023-03-05 23:00:00,259,DEV5029,Direct,FireFox,M,52,192.168.162.209,0
64045,2023-07-22 00:00:00,2023-10-27 12:00:00,345,DEV3860,Direct,Safari,M,20,192.168.154.240,0
49790,2023-03-26 00:00:00,2023-09-06 06:00:00,421,DEV4513,SEO,Chrome,F,63,192.168.235.154,1
15600,2023-06-16 00:00:00,2023-09-07 11:00:00,487,DEV4219,SEO,Safari,F,22,192.168.229.191,0
50764,2023-03-13 00:00:00,2023-11-01 22:00:00,181,DEV9370,SEO,Chrome,F,50,192.168.38.187,0
84543,2023-10-25 00:00:00,2023-05-02 13:00:00,498,DEV3199,Ads,Chrome,F,28,192.168.208.72,0
55714,2023-01-09 00:00:00,2023-04-08 09:00:00,328,DEV5930,SEO,FireFox,F,23,192.168.95.150,0
66835,2023-10-08 00:00:00,2023-08-26 08:00:00,368,DEV5677,Ads,FireFox,F,19,192.168.235.77,0
83744,2023-09-15 00:00:00,2023-11-10 11:00:00,115,DEV6472,SEO,IE,F,30,192.168.10.3,0
66491,2023-10-02 00:00:00,2023-11-11 23:00:00,198,DEV7708,Direct,Chrome,M,18,192.168.50.37,0
28589,2023-08-26 00:00:00,2023-10-27 02:00:00,484,DEV8841,SEO,Chrome,F,44,192.168.50.47,0
53484,2023-01-20 00:00:00,2023-08-06 12:00:00,26,DEV8830,SEO,FireFox,M,57,192.168.207.35,0
92989,2023-08-21 00:00:00,2023-10-11 05:00:00,59,DEV3529,Ads,Chrome,M,59,192.168.24.132,0
46212,2023-08-09 00:00:00,2023-03-21 05:00:00,258,DEV8470,SEO,Chrome,F,32,192.168.73.68,0
53525,2023-01-17 00:00:00,2023-08-18 20:00:00,419,DEV3473,Ads,Chrome,M,52,192.168.104.81,0
57202,2023-03-30 00:00:00,2023-08-29 18:00:00,400,DEV2085,Ads,Safari,M,47,192.168.118.22,0
42635,2023-07-15 00:00:00,2023-10-27 06:00:00,388,DEV8362,Direct,IE,M,23,192.168.229.13,0
73208,2023-03-25 00:00:00,2023-11-13 03:00:00,236,DEV5662,Direct,IE,M,51,192.168.179.86,0
43828,2023-03-28 00:00:00,2023-09-22 21:00:00,88,DEV4434,Direct,Chrome,F,38,192.168.124.47,1
28711,2023-06-03 00:00:00,2023-06-01 04:00:00,281,DEV8728,Direct,Chrome,M,49,192.168.98.56,0
13420,2023-08-16 00:00:00,2023-03-20 00:00:00,222,DEV3665,Ads,FireFox,F,37,192.168.160.37,0
10301,2023-09-21 00:00:00,2023-04-09 17:00:00,26,DEV9475,SEO,IE,M,52,192.168.192.5,0
55236,2023-08-11 00:00:00,2023-05-26 16:00:00,355,DEV5471,Ads,IE,M,26,192.168.148.26,1
76235,2023-05-01 00:00:00,2023-06-02 08:00:00,428,DEV7519,Direct,FireFox,F,54,192.168.68.218,0
64240,2023-06-22 00:00:00,2023-07-16 08:00:00,260,DEV1787,SEO,IE,F,23,192.168.249.235,0
75726,2023-01-04 00:00:00,2023-01-21 20:00:00,349,DEV7905,Ads,Safari,M,27,192.168.133.39,0
20492,2023-05-08 00:00:00,2023-06-07 23:00:00,93,DEV8988,SEO,FireFox,F,26,192.168.152.242,0
16102,2023-04-20 00:00:00,2023-10-29 09:00:00,416,DEV8206,Ads,Chrome,F,50,192.168.68.189,1
60336,2023-02-06 00:00:00,2023-02-17 19:00:00,206,DEV3133,SEO,Safari,F,33,192.168.78.45,0
95314,2023-03-12 00:00:00,2023-08-06 16:00:00,274,DEV3421,SEO,IE,F,49,192.168.175.165,0
36641,2023-10-16 00:00:00,2023-08-08 12:00:00,480,DEV4931,Direct,Chrome,F,55,192.168.60.80,0
44584,2023-01-31 00:00:00,2023-01-11 03:00:00,27,DEV7025,Direct,IE,M,37,192.168.16.47,1
42745,2023-09-25 00:00:00,2023-03-16 22:00:00,230,DEV6327,SEO,IE,F,37,192.168.32.17,0
33093,2023-01-11 00:00:00,2023-01-11 17:00:00,340,DEV9816,SEO,Chrome,M,20,192.168.35.53,0
76105,2023-02-01 00:00:00,2023-09-10 17:00:00,244,DEV8126,Direct,Chrome,M,31,192.168.130.88,0
61885,2023-02-26 00:00:00,2023-02-04 21:00:00,185,DEV9192,Ads,Safari,M,38,192.168.98.108,0
46631,2023-06-15 00:00:00,2023-03-01 08:00:00,81,DEV5505,SEO,IE,F,25,192.168.147.99,0
82991,2023-07-07 00:00:00,2023-09-08 02:00:00,100,DEV7881,Ads,FireFox,M,63,192.168.106.30,0
14014,2023-01-19 00:00:00,2023-02-11 06:00:00,331,DEV7523,Direct,FireFox,F,41,192.168.20.127,0
21093,2023-04-26 00:00:00,2023-02-12 14:00:00,32,DEV1798,SEO,FireFox,F,64,192.168.100.33,0
28070,2023-07-03 00:00:00,2023-07-29 08:00:00,222,DEV4462,Ads,IE,F,38,192.168.229.184,0
45777,2023-09-27 00:00:00,2023-09-01 08:00:00,403,DEV8495,Direct,IE,M,59,192.168.164.0,0
66958,2023-02-02 00:00:00,2023-02-05 03:00:00,303,DEV2327,SEO,Chrome,F,49,192.168.56.54,0
92074,2023-01-10 00:00:00,2023-02-21 17:00:00,137,DEV8449,Ads,Safari,M,34,192.168.158.22,0
20729,2023-03-21 00:00:00,2023-03-12 16:00:00,68,DEV9886,SEO,IE,F,57,192.168.106.101,0
55017,2023-07-11 00:00:00,2023-02-20 21:00:00,333,DEV1185,Ads,FireFox,M,21,192.168.112.74,0
76320,2023-07-09 00:00:00,2023-05-20 20:00:00,94,DEV9669,Ads,IE,M,59,192.168.230.47,0
37751,2023-03-09 00:00:00,2023-07-27 05:00:00,238,DEV8031,SEO,Safari,F,40,192.168.147.100,0
88069,2023-05-05 00:00:00,2023-10-24 06:00:00,384,DEV7684,Direct,IE,F,53,192.168.134.98,0
64748,2023-02-28 00:00:00,2023-06-10 09:00:00,436,DEV8591,SEO,Safari,F,39,192.168.129.250,0
15801,2023-04-07 00:00:00,2023-08-02 09:00:00,277,DEV3749,Direct,Chrome,M,42,192.168.224.39,0
29190,2023-10-02 00:00:00,2023-07-11 05:00:00,121,DEV3945,Ads,Safari,F,21,192.168.151.102,0
59689,2023-05-29 00:00:00,2023-08-05 05:00:00,125,DEV7562,Ads,FireFox,M,27,192.168.201.109,0
60993,2023-10-05 00:00:00,2023-06-06 18:00:00,446,DEV4398,Ads,IE,M,41,192.168.8.121,0
39592,2023-09-22 00:00:00,2023-08-02 07:00:00,247,DEV9386,Direct,IE,M,52,192.168.42.96,0
20647,2023-01-09 00:00:00,2023-02-27 08:00:00,407,DEV9060,Ads,FireFox,F,31,192.168.50.212,0
18716,2023-10-10 00:00:00,2023-09-25 00:00:00,61,DEV1078,SEO,Safari,F,37,192.168.205.49,0
98891,2023-09-30 00:00:00,2023-05-29 15:00:00,93,DEV2121,Ads,IE,F,63,192.168.86.203,0
97545,2023-01-08 00:00:00,2023-07-01 05:00:00,120,DEV4221,Direct,IE,F,31,192.168.149.91,0
99912,2023-07-27 00:00:00,2023-04-21 22:00:00,209,DEV9977,Direct,Safari,M,56,192.168.90.9,0
80316,2023-05-05 00:00:00,2023-07-16 07:00:00,228,DEV3861,SEO,Safari,M,26,192.168.209.215,0
12368,2023-05-03 00:00:00,2023-10-31 14:00:00,238,DEV9638,SEO,Safari,F,51,192.168.194.131,0
87575,2023-02-02 00:00:00,2023-01-31 11:00:00,326,DEV5218,Direct,IE,F,37,192.168.29.212,0
16655,2023-01-01 00:00:00,2023-11-04 09:00:00,434,DEV6729,Direct,FireFox,M,20,192.168.149.91,1
80031,2023-07-23 00:00:00,2023-01-20 15:00:00,30,DEV3723,SEO,FireFox,F,29,192.168.200.107,0
86429,2023-01-06 00:00:00,2023-07-16 14:00:00,185,DEV1358,SEO,Chrome,M,56,192.168.40.232,0
97922,2023-10-24 00:00:00,2023-05-23 10:00:00,65,DEV3286,SEO,Safari,M,29,192.168.143.183,0
65766,2023-01-05 00:00:00,2023-02-12 23:00:00,300,DEV2765,SEO,FireFox,F,59,192.168.228.68,0
23403,2023-03-21 00:00:00,2023-03-20 06:00:00,309,DEV1804,Direct,Safari,M,39,192.168.141.179,0
42097,2023-10-01 00:00:00,2023-03-31 07:00:00,304,DEV6649,Ads,IE,M,52,192.168.13.174,0
88657,2023-06-26 00:00:00,2023-07-20 10:00:00,152,DEV3730,Direct,FireFox,M,57,192.168.15.102,0
20966,2023-05-16 00:00:00,2023-04-21 08:00:00,405,DEV6991,SEO,IE,F,48,192.168.42.67,0
62921,2023-01-25 00:00:00,2023-10-22 06:00:00,382,DEV8825,Direct,Chrome,M,24,192.168.254.164,0
59726,2023-07-02 00:00:00,2023-08-19 14:00:00,235,DEV1142,SEO,FireFox,F,26,192.168.141.40,0
60300,2023-06-17 00:00:00,2023-03-04 14:00:00,17,DEV1283,Direct,FireFox,M,54,192.168.86.72,0
32677,2023-06-27 00:00:00,2023-06-19 15:00:00,133,DEV8092,SEO,Chrome,F,39,192.168.151.74,0
65609,2023-04-05 00:00:00,2023-02-21 02:00:00,255,DEV1383,SEO,Safari,M,26,192.168.219.18,1
66661,2023-02-02 00:00:00,2023-02-26 15:00:00,110,DEV2578,Direct,FireFox,M,33,192.168.210.11,0
41024,2023-04-21 00:00:00,2023-06-18 14:00:00,487,DEV3945,SEO,Chrome,M,38,192.168.46.97,0
80313,2023-05-26 00:00:00,2023-07-13 00:00:00,332,DEV1623,Ads,IE,M,26,192.168.139.130,0
63006,2023-08-19 00:00:00,2023-09-13 13:00:00,359,DEV1544,SEO,Chrome,F,29,192.168.157.185,0
25338,2023-09-29 00:00:00,2023-01-21 23:00:00,102,DEV8586,SEO,IE,M,44,192.168.110.173,0
78027,2023-02-07 00:00:00,2023-06-13 21:00:00,394,DEV1913,SEO,Chrome,M,64,192.168.178.98,0
90135,2023-05-15 00:00:00,2023-08-18 10:00:00,263,DEV3543,Ads,FireFox,F,26,192.168.14.42,0
29508,2023-08-23 00:00:00,2023-06-14 02:00:00,89,DEV2747,Direct,Safari,M,44,192.168.149.8,0
13051,2023-06-09 00:00:00,2023-10-20 08:00:00,307,DEV3163,Ads,FireFox,M,45,192.168.91.92,0
58747,2023-02-07 00:00:00,2023-07-16 05:00:00,40,DEV2377,Ads,FireFox,F,52,192.168.38.230,0
97142,2023-05-30 00:00:00,2023-03-13 22:00:00,387,DEV6708,Ads,IE,M,60,192.168.230.208,0
97235,2023-01-29 00:00:00,2023-06-07 15:00:00,339,DEV9414,Direct,FireFox,F,55,192.168.67.56,0
64021,2023-05-24 00:00:00,2023-06-03 10:00:00,423,DEV5531,SEO,Chrome,M,49,192.168.195.6,1
76412,2023-03-17 00:00:00,2023-04-23 17:00:00,308,DEV3153,Ads,Safari,F,58,192.168.1.53,0
68335,2023-05-25 00:00:00,2023-11-06 16:00:00,291,DEV3699,SEO,FireFox,M,20,192.168.164.201,0
66179,2023-08-17 00:00:00,2023-04-13 16:00:00,21,DEV4320,Ads,Safari,F,26,192.168.209.155,0
42093,2023-03-05 00:00:00,2023-10-23 02:00:00,136,DEV1566,Ads,IE,F,20,192.168.58.173,0
79678,2023-09-26 00:00:00,2023-05-09 18:00:00,369,DEV3042,Ads,FireFox,F,53,192.168.190.162,0
90738,2023-07-03 00:00:00,2023-02-08 23:00:00,196,DEV9821,Ads,Safari,M,30,192.168.98.114,1
49734,2023-09-18 00:00:00,2023-02-09 22:00:00,78,DEV3735,Ads,Chrome,M,51,192.168.93.212,0
82615,2023-09-25 00:00:00,2023-10-25 14:00:00,338,DEV6473,Ads,Safari,F,47,192.168.57.216,0
83523,2023-06-18 00:00:00,2023-05-28 09:00:00,20,DEV1724,Direct,Chrome,M,33,192.168.140.70,0
27019,2023-09-16 00:00:00,2023-03-02 07:00:00,312,DEV8819,SEO,Chrome,F,50,192.168.133.211,0
93613,2023-08-15 00:00:00,2023-10-29 16:00:00,32,DEV5048,SEO,IE,F,52,192.168.44.132,0
96672,2023-02-02 00:00:00,2023-09-01 03:00:00,346,DEV7980,Direct,Safari,M,33,192.168.165.171,0
83847,2023-08-02 00:00:00,2023-03-06 07:00:00,436,DEV3898,Ads,FireFox,F,55,192.168.231.24,0
92750,2023-02-19 00:00:00,2023-10-29 01:00:00,342,DEV2464,Direct,FireFox,M,57,192.168.81.215,0
89634,2023-07-29 00:00:00,2023-09-07 22:00:00,218,DEV6614,Direct,FireFox,F,22,192.168.142.199,0
38251,2023-01-29 00:00:00,2023-02-15 07:00:00,224,DEV8089,Direct,FireFox,M,25,192.168.76.166,0
35945,2023-02-08 00:00:00,2023-04-09 06:00:00,132,DEV1153,SEO,Safari,F,50,192.168.47.51,0
42217,2023-04-10 00:00:00,2023-08-10 08:00:00,432,DEV7763,Direct,IE,F,47,192.168.59.216,0
18308,2023-06-22 00:00:00,2023-09-12 17:00:00,82,DEV7459,Ads,FireFox,M,19,192.168.22.196,0
15949,2023-01-17 00:00:00,2023-04-07 16:00:00,219,DEV5066,Direct,FireFox,M,55,192.168.51.85,0
61990,2023-02-25 00:00:00,2023-09-07 00:00:00,320,DEV1810,SEO,Chrome,M,55,192.168.238.21,0
11150,2023-08-14 00:00:00,2023-07-17 11:00:00,283,DEV1150,SEO,Safari,F,37,192.168.24.182,0
99480,2023-02-15 00:00:00,2023-03-08 03:00:00,103,DEV9137,Ads,Chrome,F,26,192.168.238.63,0
84740,2023-03-08 00:00:00,2023-05-03 16:00:00,435,DEV1778,Direct,Chrome,M,18,192.168.64.3,0
76617,2023-07-16 00:00:00,2023-08-21 06:00:00,245,DEV5249,Ads,IE,M,19,192.168.51.116,0
26896,2023-05-22 00:00:00,2023-03-21 23:00:00,163,DEV4968,Direct,FireFox,M,36,192.168.159.52,0
56175,2023-01-23 00:00:00,2023-08-25 02:00:00,283,DEV8667,Ads,FireFox,M,33,192.168.25.99,0
17805,2023-04-04 00:00:00,2023-09-23 00:00:00,222,DEV5596,Ads,Safari,M,58,192.168.206.162,1
15237,2023-08-30 00:00:00,2023-07-09 18:00:00,137,DEV8357,Ads,Chrome,M,22,192.168.229.218,0
30056,2023-08-25 00:00:00,2023-07-13 01:00:00,242,DEV3553,SEO,FireFox,M,49,192.168.13.161,0
55543,2023-02-23 00:00:00,2023-07-20 05:00:00,50,DEV5103,SEO,IE,M,37,192.168.59.152,0
66556,2023-05-18 00:00:00,2023-08-30 10:00:00,435,DEV6804,Direct,Chrome,M,60,192.168.53.254,0
13343,2023-09-29 00:00:00,2023-10-13 22:00:00,298,DEV5564,SEO,IE,M,31,192.168.154.20,0
23500,2023-02-10 00:00:00,2023-08-31 20:00:00,52,DEV7464,Ads,IE,F,30,192.168.175.34,0
63222,2023-04-08 00:00:00,2023-03-05 03:00:00,279,DEV7715,SEO,IE,M,44,192.168.179.197,0
39375,2023-07-02 00:00:00,2023-09-24 00:00:00,448,DEV4678,SEO,FireFox,F,52,192.168.226.153,0
19662,2023-05-08 00:00:00,2023-04-10 10:00:00,323,DEV4705,Direct,IE,F,51,192.168.246.142,0
26964,2023-08-17 00:00:00,2023-08-24 15:00:00,403,DEV4358,Ads,IE,F,33,192.168.4.217,0
69638,2023-03-27 00:00:00,2023-09-14 05:00:00,37,DEV5182,SEO,FireFox,F,45,192.168.160.152,0
83666,2023-09-13 00:00:00,2023-06-10 10:00:00,279,DEV4965,SEO,FireFox,F,60,192.168.120.208,1
95067,2023-07-28 00:00:00,2023-05-03 07:00:00,476,DEV6200,Direct,FireFox,F,52,192.168.179.171,0
77215,2023-08-03 00:00:00,2023-10-06 19:00:00,419,DEV5629,Direct,Safari,F,32,192.168.19.233,0
79042,2023-04-10 00:00:00,2023-06-16 00:00:00,83,DEV7333,Ads,Chrome,M,20,192.168.55.65,0
23284,2023-02-18 00:00:00,2023-11-05 13:00:00,154,DEV8765,Direct,Chrome,M,44,192.168.118.7,0
82789,2023-07-20 00:00:00,2023-06-18 20:00:00,171,DEV6603,Ads,Safari,F,44,192.168.82.63,0
94664,2023-09-15 00:00:00,2023-08-23 20:00:00,255,DEV5474,Ads,Safari,F,21,192.168.156.175,0
71389,2023-06-27 00:00:00,2023-01-24 01:00:00,279,DEV9647,SEO,Safari,F,38,192.168.121.146,0
19435,2023-09-02 00:00:00,2023-04-29 05:00:00,419,DEV8175,SEO,FireFox,F,39,192.168.136.71,0
64340,2023-05-03 00:00:00,2023-04-16 08:00:00,427,DEV1229,SEO,IE,F,22,192.168.112.14,0
54078,2023-06-20 00:00:00,2023-07-24 13:00:00,220,DEV7807,SEO,FireFox,M,58,192.168.225.67,0
88832,2023-05-16 00:00:00,2023-03-09 21:00:00,289,DEV6594,SEO,IE,F,56,192.168.62.90,0
61293,2023-02-28 00:00:00,2023-10-31 07:00:00,232,DEV6019,Ads,Chrome,F,40,192.168.165.46,0
88781,2023-07-12 00:00:00,2023-06-13 02:00:00,369,DEV4477,SEO,IE,M,40,192.168.12.223,0
70403,2023-09-25 00:00:00,2023-03-15 09:00:00,79,DEV4358,SEO,Safari,F,30,192.168.98.243,0
39124,2023-09-17 00:00:00,2023-06-17 17:00:00,29,DEV1759,SEO,Chrome,F,44,192.168.111.45,0
53919,2023-04-05 00:00:00,2023-10-02 19:00:00,432,DEV2366,Ads,IE,F,32,192.168.35.9,0
45247,2023-05-05 00:00:00,2023-05-11 08:00:00,130,DEV9516,Direct,Safari,M,29,192.168.182.22,0
72752,2023-02-10 00:00:00,2023-10-25 08:00:00,182,DEV1876,Direct,IE,F,27,192.168.22.67,0
66573,2023-09-11 00:00:00,2023-01-21 18:00:00,43,DEV1166,SEO,IE,M,55,192.168.171.132,0
69101,2023-01-07 00:00:00,2023-08-12 12:00:00,415,DEV4664,Direct,IE,M,45,192.168.3.157,0
36646,2023-08-04 00:00:00,2023-06-21 00:00:00,80,DEV8463,Ads,Chrome,M,60,192.168.104.179,0
33049,2023-03-10 00:00:00,2023-04-25 16:00:00,42,DEV9772,SEO,IE,F,52,192.168.224.239,0
89605,2023-03-10 00:00:00,2023-06-06 03:00:00,271,DEV8350,Ads,Safari,F,55,192.168.231.140,0
78385,2023-03-22 00:00:00,2023-07-11 03:00:00,281,DEV6695,Ads,IE,F,37,192.168.117.17,0
50158,2023-01-30 00:00:00,2023-02-16 15:00:00,465,DEV9052,SEO,Safari,F,29,192.168.159.160,0
75417,2023-03-14 00:00:00,2023-04-02 15:00:00,118,DEV9963,Ads,FireFox,M,20,192.168.57.125,0
33289,2023-09-19 00:00:00,2023-01-22 14:00:00,32,DEV1927,SEO,Chrome,M,19,192.168.61.198,0
19823,2023-03-30 00:00:00,2023-01-14 05:00:00,155,DEV9797,Ads,FireFox,F,45,192.168.141.103,0
70160,2023-07-27 00:00:00,2023-02-22 04:00:00,23,DEV5100,Direct,FireFox,F,39,192.168.111.13,0
